course_id,course_short_title,course_long_title,learner_id,certification_id,certified,country,learner_qualification,learners_year_of_birth,age,gender,grade,start_time_DI,last_event_DI,number_of_days_active,number_of_chapters,number_of_forum_post,incomplete_flag
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130088475,503756,0,Africa,Bachelor's,1971,42,m,0,11-09-2012,,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130026974,583840,0,United States,Master's,1971,42,f,0,22-01-2013,,14,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130173474,170340,0,United States,Less than Secondary,1971,42,m,0,01-02-2013,01-02-2013,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130176355,847649,0,United States,Master's,1971,42,m,0,30-01-2013,30-01-2013,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130262845,859121,0,United States,Master's,1971,42,f,0,30-01-2013,30-01-2013,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130117109,549270,0,United States,Bachelor's,1971,42,f,0,30-01-2013,31-01-2013,1,,0,1
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130277417,148275,0,Europe,Bachelor's,1971,42,m,,08-06-2013,,2,9,0,0
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130322947,311539,1,United States,Bachelor's,1971,42,m,0,28-11-2012,,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130345553,886155,1,United States,Doctorate,1971,42,m,0,30-01-2013,31-01-2013,1,,0,0
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130130657,528358,1,United States,Master's,1971,42,m,0,23-01-2013,23-01-2013,1,,0,0
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130190454,485000,1,Europe,Bachelor's,1971,42,m,0,12-02-2013,,,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130415374,864533,0,United Kingdom,Bachelor's,1971,42,m,0,22-01-2013,22-01-2013,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130025307,566853,0,Brazil,Master's,1971,42,m,,01-02-2013,02-02-2013,1,9,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130226099,512503,1,United States,Secondary,1971,42,m,0,28-01-2013,28-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130002455,277766,0,United States,Master's,1971,42,m,,30-08-2013,,6,18,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130143302,331702,1,United Kingdom,Bachelor's,1971,42,m,0,23-01-2013,23-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130503880,402815,1,Brazil,Bachelor's,1971,42,m,0,03-02-2013,05-02-2013,2,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130541849,173598,0,Brazil,Bachelor's,1971,42,m,0,04-02-2013,04-02-2013,1,1,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130045615,342771,0,United States,Doctorate,1971,42,m,0,23-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130324176,734287,0,United States,Master's,1971,42,f,,26-08-2013,,29,6,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130067391,135234,1,Europe,Doctorate,1971,42,m,0,14-02-2013,,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130130657,698734,1,United States,Doctorate,1971,42,m,0,23-01-2013,23-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130425679,772072,1,United States,Doctorate,1971,42,m,0,04-02-2013,04-02-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130325887,531892,0,United Kingdom,Bachelor's,1971,42,m,,20-08-2013,,2,15,0,0
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130402450,177361,0,United States,Bachelor's,1971,42,f,0,09-01-2013,,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130340548,885854,0,Europe,Bachelor's,1971,42,m,0,23-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130385808,548879,0,Spain,Master's,1971,42,m,0,24-01-2013,26-01-2013,3,,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130270142,106922,1,United States,Bachelor's,1971,42,f,0,06-02-2013,01-02-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130452492,578345,0,United States,Doctorate,1971,42,f,0,31-05-2013,,5,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130292467,822520,0,United States,Bachelor's,1971,42,f,0,27-12-2012,,2,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130526797,950563,0,India,Master's,1971,42,m,0,06-02-2013,06-02-2013,1,,0,1
MITx/3.091x/2012_Fall,SSChem,Introduction to Solid State Chemistry,MHxPC130027405,668864,0,United States,Secondary,1971,42,f,0,13-08-2012,,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130270142,323616,0,United States,Bachelor's,1971,42,f,0,08-02-2013,,,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130293797,228340,0,United States,Bachelor's,1971,42,m,0.01,03-02-2013,06-02-2013,2,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130133366,562576,0,United States,Bachelor's,1971,42,m,0,07-02-2013,,,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130112630,235893,0,United States,Bachelor's,1971,42,m,0,22-05-2013,,,17,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130278124,473207,0,Unknown/Other,Bachelor's,1972,41,m,0,02-03-2013,,,3,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130196035,150133,0,United States,Doctorate,1972,41,m,0,28-01-2013,28-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130511433,602868,1,United States,Secondary,1972,41,m,,02-09-2013,,,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130184356,599812,0,United States,Bachelor's,1972,41,m,0,06-02-2013,,1,1,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130544799,980243,0,United States,Bachelor's,1972,41,m,0,01-02-2013,01-02-2013,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130080834,337521,0,United States,Bachelor's,1972,41,f,0,14-02-2013,,7,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130410495,993850,0,Brazil,Master's,1972,41,f,0,10-01-2013,,5,,0,1
HarvardX/ER22x/2013_Spring,JusticeX,Justice,MHxPC130188560,479810,0,United States,Master's,1972,41,m,,04-09-2013,,3,1,0,1
HarvardX/ER22x/2013_Spring,JusticeX,Justice,MHxPC130036063,166369,0,Greece,Bachelor's,1972,41,f,0,23-02-2013,,2,,0,1
HarvardX/ER22x/2013_Spring,JusticeX,Justice,MHxPC130370150,668124,0,United States,Secondary,1972,41,f,0,06-06-2013,,4,,0,1
HarvardX/ER22x/2013_Spring,JusticeX,Justice,MHxPC130117430,250233,0,Australia,Bachelor's,1972,41,m,0,10-06-2013,,1,,0,1
HarvardX/ER22x/2013_Spring,JusticeX,Justice,MHxPC130067360,414891,0,United States,Master's,1972,41,f,0,17-06-2013,,1,,0,1
HarvardX/ER22x/2013_Spring,JusticeX,Justice,MHxPC130359232,112328,0,United States,Secondary,1972,41,m,0,26-07-2013,,1,,0,1
HarvardX/PH207x/2012_Fall,HealthStat,Health in Numbers: Quantitative Methods in Clinical & Public Health Research,MHxPC130311973,402164,0,United States,Master's,1972,41,m,,26-05-2013,,24,18,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130414173,552199,0,United States,Bachelor's,1972,41,m,0,22-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130091837,248235,0,United States,Master's,1972,41,m,,02-08-2013,,3,16,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130518212,374933,0,United States,Doctorate,1972,41,m,0,04-09-2013,,2,,0,1
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130185215,493484,0,United States,Doctorate,1972,41,m,0,07-01-2013,18-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130280343,686221,0,Brazil,Doctorate,1972,41,f,0.7,13-03-2013,08-04-2013,9,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130442040,509635,0,United States,Doctorate,1972,41,m,0.9,07-01-2013,20-03-2013,2,8,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130493563,759156,0,East Asia,Doctorate,1972,41,m,0.17,20-02-2013,20-02-2013,1,9,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130263613,809385,0,Europe,Doctorate,1972,41,m,0.11,20-12-2012,07-09-2013,2,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130169129,666318,0,United States,Doctorate,1972,41,m,0.02,16-02-2013,29-04-2013,9,6,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130523632,534198,0,United States,Doctorate,1972,41,m,0.21,05-01-2013,01-05-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130501127,927954,0,India,Doctorate,1972,41,f,0.32,13-03-2013,22-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130051689,242839,0,United States,Doctorate,1972,41,f,0,21-12-2012,08-07-2013,2,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130591722,132097,0,United States,Doctorate,1972,41,m,0,04-01-2013,21-03-2013,7,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130459007,840203,0,United States,Doctorate,1972,41,f,0.01,28-12-2012,19-05-2013,7,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130104751,743887,0,Spain,Doctorate,1972,41,f,0,01-08-2013,05-09-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130108726,257376,0,United States,Doctorate,1972,41,m,0.04,17-01-2013,26-08-2013,8,5,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130020380,102895,0,Europe,Doctorate,1972,41,m,0,21-12-2012,29-04-2013,1,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130221672,340812,0,United States,Doctorate,1972,41,f,0,16-01-2013,20-04-2013,1,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130420798,223432,0,United States,Doctorate,1972,41,m,0.05,14-03-2013,14-08-2013,18,9,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130521214,618046,0,Brazil,Doctorate,1972,41,f,0,30-03-2013,30-03-2013,1,11,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130372727,275318,0,United States,Doctorate,1972,41,f,0.6,15-02-2013,16-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130303404,692393,0,United Kingdom,Doctorate,1972,41,f,0,13-02-2013,11-03-2013,4,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130097170,397740,0,United States,Doctorate,1972,41,m,0.06,20-12-2012,13-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130366263,819270,0,United States,Doctorate,1972,41,m,0,20-08-2013,20-08-2013,1,7,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130579869,508485,0,Spain,Doctorate,1972,41,f,0,20-02-2013,30-03-2013,3,7,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130207726,427314,0,India,Doctorate,1972,41,f,0.67,21-02-2013,21-02-2013,1,8,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130120940,756061,0,Unknown/Other,Doctorate,1972,41,m,0.77,21-12-2012,17-11-2013,29,10,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130415973,431162,0,United States,Doctorate,1972,41,m,0,03-01-2013,17-11-2013,14,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130229366,165840,0,United States,Doctorate,1972,41,f,0.93,24-01-2013,29-03-2013,9,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130159789,607345,0,Brazil,Doctorate,1972,41,f,0.04,14-06-2013,14-06-2013,1,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130587303,374230,0,United States,Doctorate,1972,41,m,0,27-12-2012,29-08-2013,4,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130364327,266958,0,United Kingdom,Doctorate,1972,41,m,0,24-12-2012,28-04-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130170052,929854,0,United States,Doctorate,1972,41,m,0.49,16-03-2013,10-05-2013,6,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130035305,950609,0,United States,Doctorate,1972,41,m,0,22-01-2013,13-03-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130018765,749840,0,Unknown/Other,Doctorate,1972,41,m,0.63,31-01-2013,17-11-2013,20,20,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130166774,282753,0,United States,Doctorate,1972,41,f,0.51,14-02-2013,13-03-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130237771,390532,0,Unknown/Other,Doctorate,1972,41,m,0.31,30-12-2012,17-11-2013,22,18,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130112652,651585,0,United States,Doctorate,1972,41,f,0,20-01-2013,07-04-2013,16,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130007633,770057,0,United States,Bachelor's,1972,41,m,0,06-01-2013,07-03-2013,1,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130268276,316076,0,United States,Master's,1972,41,f,0,20-12-2012,17-11-2013,10,20,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130547002,105237,0,United States,Bachelor's,1972,41,f,0,21-12-2012,15-03-2013,4,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130095396,182206,0,United States,Master's,1972,41,m,0,21-12-2012,09-05-2013,3,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130032557,792941,0,United States,Master's,1972,41,f,0,22-12-2012,23-03-2013,3,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130398751,301750,0,United States,Master's,1972,41,m,0.06,24-12-2012,17-05-2013,14,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130258784,816658,0,United States,Bachelor's,1972,41,f,0,12-03-2013,14-03-2013,2,12,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130373201,809210,0,United States,Master's,1972,41,m,0,10-01-2013,22-03-2013,4,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130094361,787628,0,India,Master's,1972,41,f,0.59,25-12-2012,09-03-2013,1,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130119056,660502,0,Spain,Master's,1972,41,f,0.02,27-12-2012,26-04-2013,10,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130266210,417104,0,Unknown/Other,Bachelor's,1972,41,m,0.44,27-12-2012,17-11-2013,18,10,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130286444,724736,0,United States,Master's,1972,41,m,0.02,29-12-2012,02-04-2013,7,5,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130271078,418643,0,United States,Doctorate,1972,41,f,0,30-12-2012,07-03-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130285031,395924,0,Unknown/Other,Bachelor's,1972,41,m,0.31,31-12-2012,17-11-2013,29,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130237334,483331,0,Unknown/Other,Master's,1972,41,m,0.29,31-12-2012,17-11-2013,30,14,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130197090,547280,0,United States,Master's,1972,41,f,0,01-01-2013,06-05-2013,6,6,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130114153,219251,0,Unknown/Other,Master's,1972,41,m,0.43,02-01-2013,17-11-2013,24,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130149048,217957,0,United States,Bachelor's,1972,41,m,0,02-01-2013,27-03-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130596174,123708,0,India,Master's,1972,41,f,0.8,16-01-2013,16-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130201312,377034,0,Brazil,Master's,1972,41,f,0,03-01-2013,12-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130068156,698712,0,Unknown/Other,Bachelor's,1972,41,m,0.74,06-01-2013,17-11-2013,28,17,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130367938,788631,0,United States,Bachelor's,1972,41,m,0,07-01-2013,25-03-2013,3,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130247256,318888,0,United States,Bachelor's,1972,41,f,0,07-01-2013,28-04-2013,1,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130484036,728779,0,East Asia,Master's,1972,41,m,0.85,08-01-2013,17-11-2013,18,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130313949,968601,0,United States,Master's,1972,41,m,0,09-01-2013,24-04-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130550516,676916,0,United States,Secondary,1972,41,f,0,09-01-2013,17-11-2013,26,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130070295,563616,0,United States,Secondary,1972,41,m,0,10-01-2013,18-03-2013,1,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130406331,226211,0,United Kingdom,Master's,1972,41,f,0,11-01-2013,17-11-2013,11,19,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130208700,984420,0,United States,Bachelor's,1972,41,f,0.38,04-04-2013,04-04-2013,2,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130558926,330713,0,United States,Secondary,1972,41,m,0,12-01-2013,17-11-2013,19,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130493278,638841,0,United States,Master's,1972,41,m,0,13-01-2013,20-06-2013,4,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130340271,778109,0,United States,Doctorate,1972,41,m,0.71,14-01-2013,14-04-2013,5,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130292386,452355,0,East Asia,Master's,1972,41,m,0.88,26-03-2013,26-03-2013,1,9,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130030317,264762,0,United States,Bachelor's,1972,41,m,0,17-01-2013,17-11-2013,26,19,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130457774,380208,1,Greece,Bachelor's,1972,41,f,0.57,18-01-2013,03-09-2013,36,27,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130525463,218502,0,Greece,Master's,1972,41,f,0,18-01-2013,12-06-2013,15,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130430307,996607,0,United States,Bachelor's,1972,41,m,0,19-01-2013,17-03-2013,5,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130103425,625132,0,Unknown/Other,Bachelor's,1972,41,m,0.61,20-01-2013,17-11-2013,27,18,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130152171,751494,0,Unknown/Other,Master's,1972,41,m,0.41,20-01-2013,14-03-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130555393,146336,0,Unknown/Other,Bachelor's,1972,41,m,0.95,20-01-2013,17-11-2013,17,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130240643,509176,0,United States,Bachelor's,1972,41,f,0,21-01-2013,14-02-2013,1,7,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130251907,952500,0,United States,Master's,1972,41,m,0,23-01-2013,15-02-2013,2,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130238714,263988,0,Unknown/Other,Bachelor's,1972,41,m,0.36,23-01-2013,17-11-2013,23,17,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130526065,990870,0,Unknown/Other,Master's,1972,41,m,0.48,23-01-2013,17-11-2013,21,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130242552,545892,0,United Kingdom,Master's,1972,41,f,0.25,25-01-2013,04-06-2013,22,9,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130314827,732193,0,United States,Master's,1972,41,f,0,29-01-2013,23-03-2013,4,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130286686,904184,0,East Asia,Master's,1972,41,m,0.53,29-01-2013,22-04-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130590740,329246,0,United States,Master's,1972,41,f,0,27-01-2013,08-03-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130004995,570413,0,United States,Master's,1972,41,f,0,28-01-2013,17-11-2013,30,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130070456,520910,1,United States,Bachelor's,1972,41,m,0.81,29-01-2013,05-09-2013,58,26,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130168111,373770,0,United States,Bachelor's,1972,41,m,0,30-01-2013,17-11-2013,24,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130210857,208261,0,United States,Secondary,1972,41,f,0,31-01-2013,17-11-2013,15,18,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130324808,963674,0,Greece,Bachelor's,1972,41,m,0,21-08-2013,02-09-2013,3,6,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130169334,281467,0,Greece,Secondary,1972,41,f,0,03-02-2013,17-11-2013,19,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130095464,801818,0,United States,Bachelor's,1972,41,m,0.52,05-02-2013,20-03-2013,4,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130110927,637703,0,Spain,Master's,1972,41,f,0.62,06-02-2013,17-03-2013,19,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130381248,826597,0,United States,Bachelor's,1972,41,f,0.76,06-02-2013,19-02-2013,4,11,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130517906,128502,0,United States,Secondary,1972,41,m,0,06-02-2013,17-11-2013,20,15,0,0
